,4b5f35d0-f60f-4dbf-8ea9-bf0fcb9fbb6a,48e467ca-6f84-40e8-8023-d98c2f40ec42,7518e852-5da2-4ef4-ac7c-be96b193724f,a3078d2f-4d1f-40ec-ae2e-7f5b719066b7,188ac0f0-93de-4465-b8ed-2239e2587132,7c593fe1-5baa-4581-8685-d872642be81a,59afaefe-d231-4c3f-97f5-0de576b9b432,4c61a61c-677d-45b1-a60b-5e547b6cf83a,e340b0fa-be40-48e5-b638-c0ea63f80456,a3ee5b3f-b19a-4740-9019-8e1f3ee9fdfe,fcdd24c3-74d4-43a1-b9d5-13dc79720a2c,7dddf63c-dbc0-4b2a-8821-b74f3dcce97a,1b6ea12f-6785-4532-b058-b17043d95f0f,04cdc51f-98d6-4517-8b21-a38141da6531,b0ceaba6-7ee6-41d4-877e-495aad15a4d6,5cdfd7ba-dc62-4c64-a2d2-7bfee1c0efb2,43627cfe-2aec-419f-bd69-93d01e85cfb7,0ef801a5-fe1c-404a-8f96-7eb08bde5bcd,4f80bd1e-e7dc-4bd5-929e-a0c33a9883e8,950d5686-0187-4514-a06f-6a92f547156e,0ed09956-c68d-4282-9812-2f02eb95bff7,5c4db8ca-e123-4caa-afd9-5bc8b3ccce2f,fd6b8e6c-47c6-4fc0-814a-52f978b9407a,342968a2-4e08-4886-94b1-daede0fd7542,989e48c7-3c73-4f68-9f7a-e0bde14fc3d3,e6ad56f4-853c-4a6d-bd3d-faabe546361e,47307512-8b75-49ff-9585-9cfd35a4c8b6,2d73d8ae-3e2a-46de-a46c-1d6d7a5a08f7,c2d88610-d9bc-42a1-a374-e30d74710abe,601e98c4-d3c8-448a-bb34-fb67c7f47a20,bfa1b48e-78ae-4f56-93d8-1eeb35e84bba,9889fbe2-6513-4d06-a275-aa3d508e2c25,9ab5c76e-3c9d-42a9-84d3-94af9638d815,fc2fc56b-bd3d-4795-ace7-6de074db2e90,d21be9a8-c8e6-4a26-b13c-06f443d50df9,28cc47e3-c562-45e5-8fd4-6819e6cd6c65,0d478ca8-6d3e-4f09-a315-f4dcc0264bf6,07deb106-4b45-4e25-8c84-fce6a263eab8,c84bd17e-eb24-4754-8f5e-ecbde16f7d4e,711630c3-610b-4a8e-9478-4eeb40ae933a,da1993ec-e8f6-46cb-a955-858da98d2f97,91b8f716-dcc4-4e8b-b011-39edbb011827,65338133-f47f-45f5-825e-5b9c45ce13d9,41957be1-9839-493b-a362-5d04fc080767,2cb76270-ae98-4c6f-9e5f-1fe17ce6ce2b,3b3ed463-3314-4859-bc71-f86934be9020,2eca7a6c-41da-4d9e-8a2d-65b2c3cdc27e,6013131b-db47-4898-ba49-f9d143a2ef82,62f8f76b-5121-4240-a44b-74512926fdd8,1a9f11ca-2647-424e-b8c3-f7bd2c6c3cfa,df9d87ac-c090-4033-9c2d-b157352f39c0,d2903b7a-a5d8-40c5-9d07-d6e17f3a8fcd,b9070501-5d5b-4b27-9a76-1b9e4c09385c,71da602c-6e5b-4cc8-b894-bdd8d0ba0800,90700816-edd9-4a57-a101-551177eb9783,6dc96314-98f7-494e-bc0c-343a075f6841,52e14fdf-4225-4674-bdf5-906e40482d48,61b561a0-aebc-49d9-a6b2-e89bf3b96a5d,173a58c5-80f7-40cb-ac6e-0bd44a59a448,c2d59a31-b606-4f5d-8388-8ae302fa0360,d6576a8c-36d5-4f01-aa85-6b35fe248145,d39ccd3e-7ae6-4364-a783-0acb96476c6f,db197a9e-f5bf-4b3b-a38b-25549b795bc0,5e7a56d5-2b26-47c2-9ce5-649dab2cc1bb,64e155d8-57ca-4e68-9277-78db7c84c139,053bffc1-c364-4a12-b363-b036dd90aba8,b3c41ef8-c94f-4d18-8252-1aa006477aa4,ff71686d-6370-42df-9bfb-a50465463833,2a564608-eac8-4f39-81f9-8b5f96fbae47,154acca1-59c9-4f3c-917b-a101d154c680,8ba665c6-a703-4fd6-b708-1dd787f469e5,52da50c2-1aaf-46fc-b63a-380e908ee4c9,68bad8d6-5c20-4a6e-bb7c-ede3b5a89d99,dfa1e265-49bf-4cfb-b019-a9110a2f645e,bb3d2294-bdcd-473e-8caa-a4fabf646e6f,aa7063ee-0734-4033-9db2-fb9210c87c18,2dee53a5-e295-4ea6-9658-d29053dd3fe4,b5af0fc0-c4a6-4f7a-b9dd-a164fd7bed27,025bca5f-7008-4acf-8c67-4a4b23250b98,bec5f5b4-a402-41c8-987a-2c76c6cb068e
c2978eca-b245-4524-9f18-fd19671cf267,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0,1000,1000,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,-10,0
1c4eb504-e3da-4f6a-8d22-35d53af172d0,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,-5,1000,1000,1000,-10,1000,1000
a2fe966a-06fa-441d-971d-2a9b8d875cee,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-5,1000,1000,1000,-10,1000,-30,1000
d487a83a-c88b-43a0-80f6-4bb3460a25a5,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-100,-10,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000
a537dca8-a7e7-479f-bb3d-29d6795ee5d6,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,-100,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000
d5669031-22fe-4ff3-8ebf-634ed953b8f9,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-30,1000,1000,1000,1000,1000,0
d89c5f13-4104-4dab-a031-1280229b993f,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,0,1000,1000,-10,1000,1000,-5,-30,1000,1000,1000
c256c4c9-3c23-4edb-a6f0-f959fbe30372,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-100,1000,1000,1000
ae472aac-2ba6-454f-ad29-cd81e569ff85,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,1000,0,-100
18806031-554b-4a5b-8ecc-e65eaacb44df,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,1000,-5,1000
1275a9dc-d2b5-492f-8919-8140f6481b95,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-5,-100,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000
37141726-9175-43b6-bdf9-6e0c342a6afc,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,0,-10
cf0e2819-f66c-4a02-9511-52809ab5b7eb,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000,-10,1000,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,-30,1000,1000,1000,1000,-100,1000,1000
8813efd5-9e2f-46d3-82c8-43a191b53b91,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000,1000,-5,1000,-30,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,-100,1000
8b1a8283-524b-403f-aa32-a607d443f79c,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000,-5,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,-100,1000,1000,-30,1000,1000
28fd16c4-f2d1-49d5-b099-2294c44a63ab,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000,1000,-5,1000,-100,0,1000,1000,1000,1000,1000,1000,1000,-30,1000,-10,1000,1000,1000,1000,1000
25cf17bc-ab60-43ec-81ec-1bcd327810ad,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000,1000,-30,1000,-100,-5,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,-10,1000
b1ffae68-b29c-460b-a143-59dad1e70203,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-100,0,1000,-10,1000,1000,-5,1000,1000,1000,1000,1000,-30,1000,1000,1000,1000
cec085fd-e8e7-43bc-bb46-209944a03f13,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000,-30,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-100,1000
73565a3a-1fbd-4a51-8671-50ae61fcf1fa,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000,1000,-30,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,0,1000,1000,1000,-100,1000
7e5629a2-2c02-41eb-b7ea-20c999f86b33,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000,-100,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,1000,1000,1000,-5,1000,-30,1000,1000,1000
2c35bd02-d20a-48bf-a56f-3c4a0b710b2d,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000,1000,1000,1000,-30,1000,1000,1000,-5,1000,1000,1000,1000,-10,0,1000,1000,1000,1000,-100,1000
83982c03-503f-4edb-ace2-8bfdf58b17b1,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5,1000,1000,1000,-10,-30,1000,1000,1000,1000,1000,0,1000,1000,1000,1000,1000,1000,1000,-100,-5
5adc2a11-f0cc-47f2-9f62-b7a82f7a1253,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000,1000,1000,-10,-30,1000,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,-100,1000,1000
d33dab0a-074e-4730-97bd-d6097a9b0501,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,1000,0,-30,1000,1000,1000,1000,1000,1000
62126031-2a77-4701-ac5b-92d10b95b181,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5,1000,0,1000,1000,1000,-30,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,-100,-5
d585d77d-4acc-4e0b-9363-bdb96462e2a4,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000,1000,-5,1000,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,0,1000,1000,1000
4bb7cf22-dfbb-41fc-8ef1-db9325474695,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000,0,-10,1000,1000,-5,1000,1000,1000,1000,1000,1000,1000,-30,-100,1000,1000,1000,1000,1000,1000
0c2fda4d-e5f0-4955-83dc-802da612cfb8,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100,1000,1000,1000,1000,1000,1000,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,0,-5,-100
c1a60d9d-a21e-4bbe-9860-b3a5be5addad,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000,0,-5,-30,-100,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,1000,1000,1000,1000,1000,1000
d4f42b58-fdb2-4221-b865-a6a73b9388de,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000,1000,1000,1000,-100,-10,0,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-30,1000
ca1b9b37-cc88-4419-b432-ef306218faf4,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-5,-100,1000,1000,1000,1000,1000,0,1000,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000
f8ab3d79-667a-4a9d-8456-8e4a7dba22e4,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,1000,-5,0,1000,1000,1000,1000,1000,-10,-30
ba1198d4-f54d-4848-a9c2-a07c6eb2f180,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000,1000,0,1000,-100,-30,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,-10,1000,1000
aec8e734-c84e-4157-b58d-4cac0feaef7c,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0,-100,1000,-30,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,0
70edadfe-9337-4d27-be94-9e6f86b7df69,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000,-100,1000,0,-10,1000,1000,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,-30,1000,1000
b66be25b-7fca-4697-866e-72383bfea187,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10,-100,1000,1000,1000,1000,1000,1000,-30,1000,1000,-5,0,1000,1000,1000,1000,1000,1000,1000,-10
74ebd017-1f7c-4b28-975f-ca5a9a9bf03c,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000,1000,1000,1000,-100,1000,1000,1000,1000,1000,1000,-5,1000,1000,1000,-10,1000,0,1000,-30,1000
a125291d-4814-4b19-85ad-eb1ecea78a5c,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-10,-100,0,-5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
4ec0a11f-9271-4178-b233-3fa5ad1f8152,-100,-10,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,-10,1000,1000,1000,-5,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,1000,1000
218345ec-9903-4e14-9248-28322990a275,-10,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-10,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-10,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000,-10,-30,1000,0,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-5,-100,1000
3b53db00-1208-43bb-b01c-1ebe06ae112a,-100,1000,1000,1000,0,1000,1000,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,1000,0,1000,1000,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,1000,0,1000,1000,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,-30,1000,1000,-100,1000,1000,1000,0,1000,1000,-5,1000,1000,-10,1000,1000,1000,1000,1000,1000,-30,1000,1000
97bee604-07a5-4dcf-80b6-72d1a51fe547,0,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,-5,0,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,-5,0,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,-5,0,1000,-10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,-30,-100,-5
98f6550e-3a5b-46f1-b63f-75125c7ac366,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-30,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-30,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-30,1000,1000,-100,1000,1000,0,1000,1000,1000,1000,1000,-5,1000,1000,1000,1000,1000,-10,1000,-30,1000,1000
